schema_name_source,schema_name,column_name_source,column_name,group,description,delete,disposition,column_type,source,version_added,is_redcap_calculation,date_shift
confounders_schema,confounders,ever_used_nicotine_products___cigarette_cigar,ever_used_nicotine_products___cigarette_cigar,confounders,Have you ever used any of the following nicotine (tobacco) products? Please check all that apply.,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,ever_used_nicotine_products___electronic_nicotine_product,ever_used_nicotine_products___electronic_nicotine_product,confounders,Have you ever used any of the following nicotine (tobacco) products? Please check all that apply.,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,ever_used_nicotine_products___never_used_nicotine_product,ever_used_nicotine_products___never_used_nicotine_product,confounders,Have you ever used any of the following nicotine (tobacco) products? Please check all that apply.,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,ever_used_nicotine_products___nicotine_gum_chew,ever_used_nicotine_products___nicotine_gum_chew,confounders,Have you ever used any of the following nicotine (tobacco) products? Please check all that apply.,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,ever_used_nicotine_products___nicotine_patch,ever_used_nicotine_products___nicotine_patch,confounders,Have you ever used any of the following nicotine (tobacco) products? Please check all that apply.,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,ever_used_nicotine_products___other,ever_used_nicotine_products___other,confounders,Have you ever used any of the following nicotine (tobacco) products? Please check all that apply.,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,experimental_treatment___current,experimental_treatment___current,confounders,Experimental treatment / clinical trial,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,experimental_treatment___never,experimental_treatment___never,confounders,Experimental treatment / clinical trial,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,experimental_treatment___no_answer,experimental_treatment___no_answer,confounders,Experimental treatment / clinical trial,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,experimental_treatment___past,experimental_treatment___past,confounders,Experimental treatment / clinical trial,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,glottic_insufficiency_med_hist_throat___current,glottic_insufficiency_med_hist_throat___current,confounders,"Glottic insufficiency, presbyphonia",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,glottic_insufficiency_med_hist_throat___never,glottic_insufficiency_med_hist_throat___never,confounders,"Glottic insufficiency, presbyphonia",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,glottic_insufficiency_med_hist_throat___no_answer,glottic_insufficiency_med_hist_throat___no_answer,confounders,"Glottic insufficiency, presbyphonia",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,glottic_insufficiency_med_hist_throat___past,glottic_insufficiency_med_hist_throat___past,confounders,"Glottic insufficiency, presbyphonia",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,head_med_history___1,head_med_history___1,confounders,"[DEPRECATED]
Head",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,head_med_history___2,head_med_history___2,confounders,"[DEPRECATED]
Head",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,head_surgical___1,head_surgical___1,confounders,"[DEPRECATED]
Head",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,head_surgical___2,head_surgical___2,confounders,"[DEPRECATED]
Head",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,hormone_use___1,hormone_use___1,confounders,"[DEPRECATED]
Hormone use",NO,release,CHECKBOX_OPTION,redcap,v4,NO,NO
confounders_schema,confounders,hormone_use___2,hormone_use___2,confounders,"[DEPRECATED]
Hormone use",NO,release,CHECKBOX_OPTION,redcap,v4,NO,NO
confounders_schema,confounders,hormone_use___3,hormone_use___3,confounders,"[DEPRECATED]
Hormone use",NO,release,CHECKBOX_OPTION,redcap,v4,NO,NO
confounders_schema,confounders,hormone_use___4,hormone_use___4,confounders,"[DEPRECATED]
Hormone use",NO,release,CHECKBOX_OPTION,redcap,v4,NO,NO
confounders_schema,confounders,immunotherapy___current,immunotherapy___current,confounders,Immunotherapy,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,immunotherapy___never,immunotherapy___never,confounders,Immunotherapy,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,immunotherapy___no_answer,immunotherapy___no_answer,confounders,Immunotherapy,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,immunotherapy___past,immunotherapy___past,confounders,Immunotherapy,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,injection_implant_to_vocal_folds___current,injection_implant_to_vocal_folds___current,confounders,Injection/implant to the vocal folds,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,injection_implant_to_vocal_folds___never,injection_implant_to_vocal_folds___never,confounders,Injection/implant to the vocal folds,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,injection_implant_to_vocal_folds___no_answer,injection_implant_to_vocal_folds___no_answer,confounders,Injection/implant to the vocal folds,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,injection_implant_to_vocal_folds___past,injection_implant_to_vocal_folds___past,confounders,Injection/implant to the vocal folds,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,laryngeal_cancer___current,laryngeal_cancer___current,confounders,"Laryngeal cancer (e.g. vocal folds, epiglottis, etc.)",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,laryngeal_cancer___never,laryngeal_cancer___never,confounders,"Laryngeal cancer (e.g. vocal folds, epiglottis, etc.)",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,laryngeal_cancer___no_answer,laryngeal_cancer___no_answer,confounders,"Laryngeal cancer (e.g. vocal folds, epiglottis, etc.)",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,laryngeal_cancer___past,laryngeal_cancer___past,confounders,"Laryngeal cancer (e.g. vocal folds, epiglottis, etc.)",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,laryngitis_med_hist_throat___current,laryngitis_med_hist_throat___current,confounders,Laryngitis,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,laryngitis_med_hist_throat___never,laryngitis_med_hist_throat___never,confounders,Laryngitis,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,laryngitis_med_hist_throat___no_answer,laryngitis_med_hist_throat___no_answer,confounders,Laryngitis,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,laryngitis_med_hist_throat___past,laryngitis_med_hist_throat___past,confounders,Laryngitis,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,laryngospasm_irritable_larynx___current,laryngospasm_irritable_larynx___current,confounders,"Laryngospasm, irritable larynx",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,laryngospasm_irritable_larynx___never,laryngospasm_irritable_larynx___never,confounders,"Laryngospasm, irritable larynx",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,laryngospasm_irritable_larynx___no_answer,laryngospasm_irritable_larynx___no_answer,confounders,"Laryngospasm, irritable larynx",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,laryngospasm_irritable_larynx___past,laryngospasm_irritable_larynx___past,confounders,"Laryngospasm, irritable larynx",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,lesions_vocal_cord___current,lesions_vocal_cord___current,confounders,Lesions of the vocal cord,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,lesions_vocal_cord___never,lesions_vocal_cord___never,confounders,Lesions of the vocal cord,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,lesions_vocal_cord___no_answer,lesions_vocal_cord___no_answer,confounders,Lesions of the vocal cord,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,lesions_vocal_cord___past,lesions_vocal_cord___past,confounders,Lesions of the vocal cord,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,lung_cancer___current,lung_cancer___current,confounders,Lung cancer,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,lung_cancer___never,lung_cancer___never,confounders,Lung cancer,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,lung_cancer___no_answer,lung_cancer___no_answer,confounders,Lung cancer,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,lung_cancer___past,lung_cancer___past,confounders,Lung cancer,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,lung_or_metastatic___1,lung_or_metastatic___1,confounders,"[DEPRECATED]
Cancer (lung or metastatic)",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,lung_or_metastatic___2,lung_or_metastatic___2,confounders,"[DEPRECATED]
Cancer (lung or metastatic)",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_enmt___current,medication_enmt___current,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_enmt___never,medication_enmt___never,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_enmt___no_answer,medication_enmt___no_answer,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_enmt___past,medication_enmt___past,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_med_hist_cancer___current,medication_med_hist_cancer___current,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_med_hist_cancer___never,medication_med_hist_cancer___never,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_med_hist_cancer___no_answer,medication_med_hist_cancer___no_answer,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_med_hist_cancer___past,medication_med_hist_cancer___past,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_med_history_neuro___current,medication_med_history_neuro___current,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_med_history_neuro___never,medication_med_history_neuro___never,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_med_history_neuro___no_answer,medication_med_history_neuro___no_answer,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_med_history_neuro___past,medication_med_history_neuro___past,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_med_history_psychological___current,medication_med_history_psychological___current,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_med_history_psychological___never,medication_med_history_psychological___never,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_med_history_psychological___no_answer,medication_med_history_psychological___no_answer,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medication_med_history_psychological___past,medication_med_history_psychological___past,confounders,Medication,NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___1,medications___1,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___10,medications___10,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___11,medications___11,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___12,medications___12,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___13,medications___13,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___14,medications___14,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___15,medications___15,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___16,medications___16,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___17,medications___17,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___18,medications___18,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___2,medications___2,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___3,medications___3,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___4,medications___4,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___5,medications___5,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___6,medications___6,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
confounders_schema,confounders,medications___7,medications___7,confounders,"[DEPRECATED]
Do you currently take or use any of these medications or substances? Please check all that apply",NO,release,CHECKBOX_OPTION,redcap,pre-v4,NO,NO
